REQ_NO,REQ_TYPE,CORP_NO,ERP_NUMBER,DESCRIPTOR,PART_NUMBER,PROPERTY_TERM,PROPERTY_VALUE,PROPERTY_UOM,PROP_FFT,DATA_TYPE,STATE,ORIGINATOR,BU_CDE,ORG_PLANT_CODE,ORG_PLANT_NAME,CREATE_DATE,UPDATED_BY,UPDATED_AT,ATTACHMENT,SHORT_FORMAT_DESCRIPTION,MATERIAL_TYPE,MATERIAL_GROUP,REVISION,USER_DETAIL,USER_PROFILE,DIVISION,PLANT,REQUEST_PLANT,REQUEST_DIVISION,MONTH,TASK_DURATION,SLA_DURATION,PURCHASE_ORDER_DESCRIPTION,ORIGINATING_DIVISION,PLANT_NAME,PLANT_GROUP,CATALOGUING_LEVEL
M-REQ-000111538,Creation Request,M000292646,738511,"TRANSFORMER, CURRENT",NULL,CORE TYPE,"CLASS 10P20, CLASS: 5P15",NULL,NULL,CONTROLLED_CONCEPT,Completed,IVY MOSESE,ESK,ESK,Eskom,12:31.4,IVY MOSESE,40:21.5,NULL,"CT:12/38/75 KV;800/1, 3000/1 A;25/3S KA",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"TRANSFORMER, CURRENT: POTENTIAL: 12/38/75 KV; CURRENT: 800/1, 3000/1 A; SHORT CIRCUIT CURRENT: 25/3S KA; CORE TYPE: CLASS 10P20, CLASS: 5P15; CREEPAGE: 120 MM; APPARENT POWER: 10, 10 VA; COOLING TYPE: NATURAL; INCLOSURE TYPE: RESIN ENCAPSULATED; SPECIFICATION: IEC 60044-1; CURRENT RATIO: 800/1, 3000/1; TYPE: BLOCK TYPE CT; CLASS: CLASS 10P20, CLASS: 5P15; DATA SHEET REQUIRED UPON RFQ. MULTI CORE CT: CORE 1: 800/1 CLASS 10P20 10VA| CORE 2: 3000/1 CLASS 5P15 10VA",GENERATION,Medupi Power Station,COAL FLEET,4
M-REQ-000128420,Creation Request,M000299415,745280,SOFTWARE,NULL,FORMAT,SCRIPT,NULL,NULL,CONTROLLED_CONCEPT,Completed,Louis Hattingh,TX,4830,PTN (Private Network),55:02.4,Louis Hattingh,10:21.1,SOFTWARE ETHERNET PORTS SL-GE Signed.pdf,SOFTWARE:SL-GE-PORT;ETHERNET;LICENCE,SPARE PARTS,ICT T/com,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,SOFTWARE: TRADE NAME: ETHERNET; TYPE: LICENCE; FORMAT: SCRIPT; OEM P/N: SL-GE-PORT; 1GBE/2.5GBE TRAFFIC,TRANSMISSION,PTN (Private Network),CORPORATE,4
M-REQ-000115180,Creation Request,M000292960,738825,"MODULE, COMMUNICATION",NULL,HARDWARE,COMPUTER/SERVER,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOHAMED BHORAT,ESK,ESK,Eskom,35:27.6,MOHAMED BHORAT,00:32.3,Rack-mount HDMI KVM Console - WB (003).pdf,MODULE COMM:I/P 100 – 240  VAC,NON-STOCK MATERIAL,GX Plnt C&I Module,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, COMMUNICATION: TYPE: NETDIRECTOR RACK-MOUNT  CONSOLE HDMI; INPUT: 100 – 240  VAC; APPLICATION: RACK-MOUNT KVM WITH SCREEN; HARDWARE: COMPUTER/SERVER; SUPPL P/N: B030-008-17-IP; TRIPP LITE NETDIRECTOR 8-PORT 1U RACK-MOUNT CONSOLE HDMI KVM SWITCH WITH 17 IN. LCD AND IP REMOTE ACCESS DUAL RAIL.",GENERATION,Majuba Power Station,COAL FLEET,4
M-REQ-000114058,Creation Request,M000292336,738201,"NUT, HEX",NULL,DIAMETER,30,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Nellie Groenewald,GX,3210,Duvha Power Station,45:31.2,Nellie Groenewald,10:15.7,Jean-Pierre de VilliersPart 25 - Material DCF - NUT HEX (SIGNED).pdf,NUT HEX:30 MM;STANDARD THREAD;24 MM;SS,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"NUT, HEX: DIAMETER: 30 MM; THREAD: STANDARD THREAD; NUT HEIGHT: 24 MM; MATERIAL: STAINLESS STEEL; GRADE: 316; MANUF P/N: 7709705025; 25",GENERATION,Duvha Power Station,COAL FLEET,4
M-REQ-000127616,Creation Request,M000299230,745095,"TRANSFORMER, CURRENT",NULL,CORE TYPE,2P1M,NULL,NULL,CONTROLLED_CONCEPT,Completed,Sibonisiwe Mhlongo,TX,TX,Transmission,10:11.6,Sibonisiwe Mhlongo,20:12.9,NULL,CT:765 KV;3.15 A;50 KA;2P1M;31 MM/KV,SPARE PARTS,P&S Plnt TRF Current,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"TRANSFORMER, CURRENT: POTENTIAL: 765 KV; CURRENT: 3.15 A; SHORT CIRCUIT CURRENT: 50 KA; CORE TYPE: 2P1M; CREEPAGE: 31 MM/KV; TYPE: 2P8(TPY)1M8",TRANSMISSION,Transmission,UNCATEGORISED,4
M-REQ-000117833,Creation Request,M000296658,742523,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,38:42.7,Jabu Mchunu,30:38.8,NULL,"MOD, ELEC:FRC-10 OR FRM-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: FRC-10 OR FRM-00; VOLTAGE: 220 V; MANUF P/N: 6911330000 - 6912450010+5110900051-DUAL UPS 2-DT320876-L12-1995; WATER TREATMENT BUILDING - DUAL UPS 2 - 03 BRF 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000112494,Creation Request,M000291952,737817,THERMOCOUPLE,NULL,JUNCTION,TYPE K,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,14:49.5,MOLEBOGENG MALOKA,40:22.3,20240228114650.pdf,THERMOCOUPLE:PROBE;10 MM;4 M;IMMERSION,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"THERMOCOUPLE: TYPE: PROBE; SHEATH DIAMETER: 10 MM; DESIGN LENGTH: 4 M; TEMPERATURE RANGE: -50 to +1200 DEG C; SHEATH MATERIAL: STAINLESS STEE; PROCESS CONNECTION: IMMERSION; JUNCTION: TYPE K; L= 4 M ;OD=10MM; MATERIAL: STAINLESS STEEL; TEMP RANGE-50 TO +1200°CDEG; C/W HANDLE WITH PVC LEADS AND MINI PLUG
COILED CABLE EXTENDS TO 2M",GENERATION,Tutuka Power Station,COAL FLEET,4
M-REQ-000112793,Creation Request,M000292027,737892,TONGS,NULL,TYPE,SNAKE HANDLING COLLAPSIBLE,NULL,NULL,CONTROLLED_CONCEPT,Completed,Chris Wolfaardt,ERI,ERI,Eskom Rotek Industries,45:28.6,Chris Wolfaardt,30:37.6,Material DCF - Collapsible tongs.pdf,TONGS:SNAKE HANDLING COLLAPSIBLE;LG 152,NON-STOCK MATERIAL,Tactical Source,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,TONGS: TYPE: SNAKE HANDLING COLLAPSIBLE; DIMENSIONS: LG 152 CM; MATERIAL: ALUMINIUM TUBING,ERI,Eskom Rotek Industries,CORPORATE,5
M-REQ-000129894,Creation Request,M000299851,745716,"MODULE, ELECTRONIC",NULL,TYPE,THREE PHASES BRIDGE 600A NC COMPOSED OF 6XST330C14 + 3XAR82/240+240/495,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,50:04.0,Jabu Mchunu,05:39.0,NULL,"MOD, ELEC:400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: THREE PHASES BRIDGE 600A NC COMPOSED OF 6XST330C14 + 3XAR82/240+240/495; VOLTAGE: 400 V; MANUF P/N: 104061061- UPS 2-DT582621-L16-0842; K3 C&I AUXBAY UPS 2 -  UPS 2 - 30 BRS 20 - 100KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000119550,Creation Request,M000296433,742298,"NUT, HEX",NULL,THREAD,TPI 11,NULL,NULL,CONTROLLED_CONCEPT,Completed,Nellie Groenewald,GX,3210,Duvha Power Station,41:39.8,Nellie Groenewald,10:35.6,Nhlanhla Luhlanga 863015-3100 Nut Hex.pdf,NUT HEX:TPI 11;0.55 IN;STL;NF,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"NUT, HEX: THREAD: TPI 11; NUT HEIGHT: 0.55 IN; MATERIAL: STEEL; GRADE: NF; MANUF P/N: 863015-3100; REFERENCE NO: IM 126/6951 ITEM 1; THREAD RH GRADE NC NF SERIES, FOR USE ON DIAMOND POWER IR2F SOOTBLOWER TIE STUDS",GENERATION,Duvha Power Station,COAL FLEET,4
M-REQ-000114206,Creation Request,M000292382,738247,"SLING, CHAIN",NULL,DIMENSIONS,DIA 8 X LG 1500,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,TX,4728,Apollo Converter,58:37.8,Louis Hattingh,10:15.0,SLING CHAIN 3T x 1500mm(F)20240313-Signed-signed.pdf,SLING CHN:SINGLE CO;DIA 8 X LG 1500 MM;3,NON-STOCK MATERIAL,T/S PPE L/Line Prot,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"SLING, CHAIN: TYPE: SINGLE CO; DIMENSIONS: DIA 8 X LG 1500 MM; MATERIAL: STEEL; CAPACITY: 3 T; LEG QUANTITY: 1; INCLUDING: MASTER LINK (OVAL) ON EACH END; HEAT TREATED AND PROOF TESTED FOR WORKLOAD LIMITS INCLUDING: TEST CERTIFICATE; DURABLE METAL TAG FOR IDENTIFYING SWL, TYPE, SERIAL NUMBER; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",TRANSMISSION,Peaking,PEAKING,5
M-REQ-000118482,Creation Request,M000294962,740827,"MODULE, ELECTRONIC",NULL,TYPE,CDBB-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,54:27.4,Jabu Mchunu,26:51.7,NULL,"MOD, ELEC:CDBB-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CDBB-00; VOLTAGE: 220 V; MANUF P/N: 6911360000-DUAL UPS 2-DT320876-L12-1025; K4 CPP - DUAL UPS 2 - 43 BRD 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000129866,Creation Request,M000299896,745761,"MODULE, ELECTRONIC",NULL,TYPE,FRM-01,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,49:11.3,Jabu Mchunu,12:51.0,NULL,"MOD, ELEC:FRM-01;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: FRM-01; VOLTAGE: 400 V; MANUF P/N: 6911330001- UPS 2-DT582621-L16-0842; K3 C&I AUXBAY UPS 2 -  UPS 2 - 30 BRS 20 - 100KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000111406,Creation Request,M000291494,737359,"VALVE, BUTTERFLY",NULL,CONNECTION,P10,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,50:43.1,MOLEBOGENG MALOKA,30:24.6,20240219131003.pdf,VALVE BTRFLY:TRIPLE OFFSET/ ECCENTRIC;40,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"VALVE, BUTTERFLY: TYPE: TRIPLE OFFSET/ ECCENTRIC; VALVE SIZE: DN1600 MM; DESIGN RATING: 350 KPA; TEMPERATURE RATING: 40 DEG C; CONNECTION: P10; BODY MATERIAL: CAST; FACE TO FACE LENGTH: 395 MM; OPERATED: HAND AND ELECTRICALLY OPERATED; DRAWING NO: AMF160010C-TPS REV 0",GENERATION,Tutuka Power Station,COAL FLEET,4
M-REQ-000112026,Creation Request,M000291777,737642,"ACTUATOR, ELECTRIC",NULL,POTENTIAL,380,VOLT ALTERNATING CURRENT,NULL,MEASURED_NUMBER,Completed,Yvette Apolles,GX,3400,Koeberg Power Station,40:42.2,Yvette Apolles,50:16.2,DCF Actuator.pdf,ACTUATOR ELEC:542 NEWTON METER;96 RPM;17,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"ACTUATOR, ELECTRIC: TORQUE: 542 NEWTON METER; SPEED: 96 RPM; POTENTIAL: 380 VAC; CURRENT: 17 A; POWER: 4.1 KW; ENCLOSURE RATING: IP68; TRAVEL: MULTI -TURN; TYPE: IQ3 PRO - IQ40; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Koeberg Power Station,NUCLEAR,4
M-REQ-000112343,Creation Request,M000291861,737726,SPRAYER,NULL,CAPACITY,20,LITER,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,TX,4760,Growth Development,04:11.6,Louis Hattingh,30:19.6,SPRAYER_ Signed.pdf,SPRAYER:KNAPSACK PRESSURE;20 L,NON-STOCK MATERIAL,T/S MRO,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"SPRAYER: TYPE: KNAPSACK PRESSURE; DIMENSIONS: WD 1900 X LG 4600 X HT 6000 MM; CAPACITY: 20 L; COLOR: RED; TANK: BACK-MOUNTING; INCLUDE: TRIGGER SWITCH TO ALLOW FLEXIBLE AND NON-LEAKING OPERATION, SPOT AND CONTINUAL; BUILT-IN AIR CHAMBER TO RESULT IN COMPACT SIZE, SAFETY AND BEING LEAKAGE FREE; OPERATES WITH PISTON PUMP TO ALLOW EASY OPERATION, LABOUR SAVING, QUICK BOOSTING; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",TRANSMISSION,Growth Development,CORPORATE,5
M-REQ-000130127,Creation Request,M000299943,745808,"MODULE, ELECTRONIC",NULL,VOLTAGE,400,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,58:57.0,Jabu Mchunu,13:10.5,NULL,"MOD, ELEC:EMIF-01;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-01; VOLTAGE: 400 V; MANUF P/N: 6911690011- UPS 2-DT58-2615-L15-1872; STATION 1 C&I UPS 2 -  UPS 2 - 01 BRS 20 - 60KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000116919,Creation Request,M000294638,740503,CYLINDER,NULL,SIZE,ID 848 X OD 858 MM,NULL,NULL,MEASURED_NUMBER,Completed,Chris Wolfaardt,ERI,ERI,Eskom Rotek Industries,31:24.4,Chris Wolfaardt,10:35.3,16) Locking Cylinder Bottom  KH.pdf,CYLINDER:ID 848 X OD 858 MM;OPEN BOTTOM,SPARE PARTS,P&S Plnt TRF,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,CYLINDER: SIZE: ID 848 X OD 858 MM; TYPE: OPEN BOTTOM; MATERIAL: CELLULOSE; OPEN LOCKING BOTTOM CYLINDER; LG 2.69M X HT 330MM X THK 5MM,ERI,Eskom Rotek Industries,CORPORATE,4
M-REQ-000127625,Creation Request,M000299233,745098,"TRANSFORMER, CURRENT",NULL,SHORT CIRCUIT CURRENT,40,KILO AMPERE,NULL,MEASURED_NUMBER,Completed,Sibonisiwe Mhlongo,TX,TX,Transmission,43:43.1,Sibonisiwe Mhlongo,50:13.6,NULL,CT:132 KV;2.5 A;40 KA;2P2M2B5;31 MM/KV,SPARE PARTS,P&S Plnt TRF Current,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"TRANSFORMER, CURRENT: POTENTIAL: 132 KV; CURRENT: 2.5 A; SHORT CIRCUIT CURRENT: 40 KA; CORE TYPE: 2P2M2B5; CREEPAGE: 31 MM/KV; TYPE: POST",TRANSMISSION,Transmission,UNCATEGORISED,4
M-REQ-000117580,Creation Request,M000295685,741550,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,33:17.5,Jabu Mchunu,55:49.6,NULL,"MOD, ELEC:FRM-01;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: FRM-01; VOLTAGE: 220 V; MANUF P/N: 6911330001-UPS 1-DT320877-L13-0525; SUBSTATION SOUTH ELEC - UPS 1 - 03 BRE10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000117796,Creation Request,M000295739,741604,"MODULE, ELECTRONIC",NULL,TYPE,THYRISTOR-THYRISTOR ITAV = 26A 1200V,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,37:54.6,Jabu Mchunu,54:41.0,NULL,"MOD, ELEC:220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: THYRISTOR-THYRISTOR ITAV = 26A 1200V; VOLTAGE: 220 V; MANUF P/N: 104020111-UPS 1-DT320876-L12-1995; WATER TREATMENT BUILDING - UPS 1 - 03 BRF 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000114623,Creation Request,M000292565,738430,"WRENCH, FLOGGING",NULL,HANDLE,STEEL 180 MM,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,12:31.5,MOLEBOGENG MALOKA,20:17.4,20240319144624.pdf,WRENCH FLOGNG:46MM;LG 250 M;RNG;STL,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"WRENCH, FLOGGING: SIZE: 46MM; LENGTH: 250 M; STYLE: RING; HANDLE: STEEL 180 MM; MATERIAL: STEEL; TYPE: SLOGGING",GENERATION,Tutuka Power Station,COAL FLEET,5
M-REQ-000122418,Creation Request,M000298514,744379,STRIP,NULL,THICKNESS,0.5,MILLIMETER,NULL,MEASURED_NUMBER,Completed,GUNTER DEIM,ESK,ESK,Eskom,01:45.0,GUNTER DEIM,41:41.2,NULL,STRIP:GMD6431698P0652;GMD6431698P0654;SS,SPARE PARTS,GX Plnt T/bns,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"STRIP: TYPE: RD 5P SEALING; WIDTH: 11.4 MM; LENGTH: 3.11 M; THICKNESS: 0.5 MM; MATERIAL: STAINLESS STEEL; APPLICATION: IP12 ROTATING ROW 6; OEM P/N: GMD6431698P0652, OEM: GE STEAM POWER SERVICE; GMD6431698P0654, OEM: GE STEAM POWER SERVICE; DRAWING NO: GMD6431698R0002/652; GMD6431698R0002/654; REFERENCE NO: HSTR=11.4DSTR= 924.7RH 6",GENERATION,Kusile Power Station,COAL FLEET,4
M-REQ-000121408,Creation Request,M000297412,743277,"MODULE, ELECTRONIC",NULL,TYPE,TRANSFOMER,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,01:15.2,Jabu Mchunu,27:13.1,NULL,"MOD, ELEC:TRANSFOMER;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: TRANSFOMER; VOLTAGE: 220 V; MANUF P/N: 5517010562-SINGLE UPS 2-DT320878-L13-1381; K 2 AUX BAY  - SINGLE UPS 2 - 21 BRD 20 - 20KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000125847,Creation Request,M000298991,744856,SHIM,NULL,DIMENSIONS,OD 110 X ID 85,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,28:24.6,Jabu Mchunu,43:28.6,NULL,SHIM:MAJBLR1-6FD356NN;THK 0.31 MM,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,SHIM: TYPE: ACTUATOR PISTON NUT; THICKNESS: 0.31 MM; DIMENSIONS: OD 110 X ID 85 MM; MATERIAL: SHIM STOCK; OEM P/N: MAJBLR1-6FD356NN; DRAWING NO: A0-480-002814; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000112461,Creation Request,M000291968,737833,BEARING,NULL,OUTSIDE DIAMETER,90,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Yvette Apolles,GX,3400,Koeberg Power Station,21:10.9,Yvette Apolles,00:35.0,NSA 2210K.pdf,BRG:SELF-ALINING BALL;ID 50 MM;OD 90 MM,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,BEARING: TYPE: SELF-ALINING BALL; INSIDE DIAMETER: 50 MM; OUTSIDE DIAMETER: 90 MM; WIDTH: 23 MM; SUPPL P/N: 2210K,GENERATION,Koeberg Power Station,NUCLEAR,4
M-REQ-000117010,Creation Request,M000294670,740535,"COAL, BITUMINOUS",NULL,UNIT TYPE,COST PLUS MINES - REHAB,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,GX,GX,Generation,09:11.3,Jabu Mchunu,15:29.5,NULL,COAL BITMNS:COST PLUS MINES - REHAB,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"COAL, BITUMINOUS: UNIT TYPE: COST PLUS MINES - REHAB",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000119623,Creation Request,M000296376,742241,"BEARING, SLEEVE",NULL,INSIDE DIAMETER,165,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,52:08.1,Jabu Mchunu,01:38.6,NULL,BRG SLV:DVHBLR1-6PA55NN;SIRROCCO NDE,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BEARING, SLEEVE: TYPE: SIRROCCO NDE; INSIDE DIAMETER: 165 MM; OUTSIDE DIAMETER: 197 MM; LENGTH: 171 MM; MATERIAL: STEEL-LINED WITH WHITE METAL; OEM P/N: DVHBLR1-6PA55NN; DRAWING NO: D2891",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000126178,Creation Request,M000299157,745022,"WASHER, FLAT",NULL,NOMINAL SIZE,M17,NULL,NULL,MEASURED_NUMBER,Completed,Hennie Barnard,GX,3340,Grootvlei Power Station,04:53.7,Hennie Barnard,10:17.9,NULL,WASHER FLAT:W   123119R0001-7;M17;ID 17,SPARE PARTS,GX Plnt Generator,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"WASHER, FLAT: NOMINAL SIZE: M17; INSIDE DIAMETER: 17 MM; OUTER SIZE: 36 MM; THICKNESS: 3 MM; MATERIAL: STAINLESS STEEL; GRADE: 18/8; OEM P/N: W   123119R0001-7, OEM: GE STEAM POWER SERVICE; DRAWING NO: W   402199P0012 ITEM Q",GENERATION,Grootvlei Power Station,COAL FLEET,4
M-REQ-000114962,Creation Request,M000292862,738727,"TRANSFORMER, CURRENT",NULL,SHORT CIRCUIT CURRENT,32,KILO AMPERE,NULL,MEASURED_NUMBER,Completed,Nomthandazo Masilela,GX,3230,Kendal Power Station,27:19.0,Nomthandazo Masilela,50:16.9,Transformer dcf dcf.pdf,CT:12 KV;1200 A;32 KA;31120;63 MM,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"TRANSFORMER, CURRENT: POTENTIAL: 12 KV; CURRENT: 1200 A; SHORT CIRCUIT CURRENT: 32 KA; CORE TYPE: 31120; CREEPAGE: 63 MM; CURRENT RATIO 100/1A APPARENT POWER 10VA CLASS 10P",GENERATION,Kendal Power Station,COAL FLEET,4
M-REQ-000114324,Creation Request,M000292451,738316,"HOSE, NON METALLIC",NULL,MATERIAL,PVC,NULL,NULL,CONTROLLED_CONCEPT,Completed,RAMATSIMELE MPHAHLELE,GX,3370,Medupi Power Station,57:40.4,RAMATSIMELE MPHAHLELE,00:27.4,HOSE NON METALLIC 38mm.pdf,HOSE NON MTLC:ID 38 MM;LG 100 M;PVC;1800,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"HOSE, NON METALLIC: INSIDE DIAMETER: 38 MM; LENGTH: 100 M; CONNECTION: PLAIN/FLAT/NO CONNECTION; MATERIAL: PVC; MAXIMUM OPERATING PRESSURE: 1800 KPA; TYPE: MEDIUM-DUTY LAYFLAT; CROSS-SECTIONAL SHAPE STYLE: ROUND; EXTERIOR COLOR: RED/BLUE/BLACK/YELLOW; MEDIA FOR WHICH DESIGNED: WATER; OPERATING PRESSURE 1250 KPA;",GENERATION,Medupi Power Station,COAL FLEET,4
